sentence,binary_label,tags
security consultant dennis dalton of ventura calif thinks mergers often trigger longer lunch hours and increased absenteeism conduct which can sap the bottom line more than thefts,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O
new management can take several steps to reduce dishonesty,0,O O O O O O O O O
most important experts say is to show that a companys ethical tone is set at the top,0,O O O O O O O O O O O O O O O O O
mr dalton also recommends that the chief executive establish a rumor control center and move swiftly to bolster morale,0,O O O O O O O O O O O O O O O O O O O
consultant john keller of southlake texas urges that top management adopt a tough handson approach with very tight controls and monitoring,0,O O O O O O O O O O O O O O O O O O O O O
and security authority robert l duston favors disciplining all employees who cheat,0,O O O O O O O O O O O O
are corporate profits distributed fairly,0,O O O O O
a survey by sirota alper pfau a new york consulting firm underscores the difficulty for top management in satisfying employees and investors on that score,0,O O O O O O O O O O O O O O O O O O O O O O O O O
nearly seven of investors think companies reinvest too little of their profits in the business,0,O O O O O O O O O O O O O O O
and half the employees surveyed think companies dole out too little to them,0,O O O O O O O O O O O O O
the move subject to a definitive agreement is part of a trend by bigcity banks that have been buying up creditcard portfolios to expand their business,0,O O O O O O O O O O O O O O O O O O O O O O O O O O
first city which issues both mastercard and visa cards has agreed to act as an agent bank,0,O O O O O O O O O O O O O O O O O
first city which recently purchased three small texas banking concerns said it would use the proceeds to pursue additional expansion opportunities in the southwest and elsewhere,0,O O O O O O O O O O O O O O O O O O O O O O O O O O
with that possibility in mind analysts said the transaction was a positive move for first city,0,O O O O O O O O O O O O O O O O
he added the airline isnt committed to going forward with any new bid and hasnt participated in bankers efforts to revive the transaction that collapsed were in no way committed to a deal going through at all,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
were not rushing into anything,0,O O O O O
we dont want to be party to a second rejection he said adding that coming up with a revised offer could easily take several weeks,0,O O O O O O O O O O O O O O O O O O O O O O O O O
mr stevenss remarks confirming a report in the wall street journal that british air wants to start from scratch in any new bid for the nations secondlargest airline helped push ual stock lower for the fourth straight day,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
the buyout fell through when citicorp and chase manhattan corp unexpectedly failed to obtain bank financing,0,O O O O O O O O O O O O O O O O
the tenor of mr stevenss remarks seemed to indicate that british air will take a more active highprofile role in pursuing any new bid,0,O O O O O O O O O O O O O O O O O O O O O O O O
he said he believes ual management was badly advised on the funding of its original transaction,0,O O O O O O O O O O O O O O O O
mr stevens said british air hasnt received any new buyout proposals from the labormanagement group led by ual chairman stephen wolf and hasnt received any indication of when one might be forthcoming as far as were concerned were waiting for the dust to settle he said,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
although british air is waiting to see what the buyout group comes up with mr stevens said a revised transaction with less debt leverage is likely to be more attractive to banks,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
he said the original proposal is dead and all aspects of a revised version are up for change in light of the changes in uals market price the amount of debt banks are willing to fund and the price british air would be willing to pay,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
mr stevens said he expects the new price will be considerably lower but declined to specify a figure,0,O O O O O O O O O O O O O O O O O O
in the event that the buyout group stalls in reviving its bid the ual board could remain under some pressure to seek another transaction even without any legal obligation to do so,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
roughly onethird of its stock is believed held by takeover stock traders who could vote to oust the board if they become impatient,0,O O O O O O O O O O O O O O O O O O O O O O O
meanwhile the buyout groups task of holding its fragile coalition together in the face of the bids collapse and internal opposition from two other employee groups has been further complicated by an apparent rift in the ranks of the pilot union itself,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
a pilot representing a group of pilots hired during uniteds strike filed suit friday in chicago federal court to block the takeover,0,O O O O O O O O O O O O O O O O O O O O O O
the dissident pilots oppose the plan because it would cause them to lose their seniority,0,O O O O O O O O O O O O O O O
uals management agreed to reduce the seniority of those pilots in exchange for the support of the united pilot union for the buyout proposal,0,O O O O O O O O O O O O O O O O O O O O O O O O
the pilots involved in the suit arent members of the union,0,O O O O O O O O O O O
the airline had allowed them to move ahead of some union members in seniority following the strike a move the union had contested in a previous lawsuit,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O
judith valente contributed to this article,0,O O O O O O
corporate efforts to control healthcare costs by requiring evaluations prior to planned hospitalization and surgery havent been sweeping enough to reduce the longterm rate of cost increases according to a study by the institute of medicine,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
in the last decade many corporations have embraced the utilization management cost containment strategy as a way to control healthcare costs for employees,0,O O O O O O O O O O O O O O O O O O O O O O O
these programs vary widely but often require second opinions on proposed surgery preadmission reviews of elective hospitalizations and reviews of treatment during illnesses or recovery periods,0,O O O O O O O O O O O O O O O O O O O O O O O O O O
while utilization management frequently reduces hospitalization costs these savings are often offset by increases in outpatient services and higher administrative costs according to the report by a panel of healthcare experts,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
the report suggested that current review programs are too narrow the unnecessary and inappropriate use of the hospital and not the actual need for a particular procedure has been the main focus the panel said as a general rule priorreview programs have not made casebycase assessments of the comparative costs of alternative treatments or sites of care the report said that utilization management should have more of an impact as federal research on the effectiveness of medical treatments helps lead to medical practice guidelines,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
howard bailit a panel member and a vice president of aetna life casualty said that utilization management will also do a better job of containing costs as it spreads to cover medical services delivered outside of hospitals theres pretty good evidence that utilization management has reduced inappropriate hospitalization he said,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
but at the same time spending on physician services and ambulatory care have mushroomed its like squeezing a balloon dr bailit said,0,O O O O O O O O O O O O O O O O O O O O O O
jerome grossman chairman of the panel agrees that administrative costs of utilization management programs can be high you have a whole staff standing ready to evaluate the appropriateness of recommended treatment he said,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
dr grossman who also is president of new england medical center hospitals in boston noted that the hospitals he runs deal with more than utilization management firms and that many of them have different procedures and requirements,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
the panel urged greater efforts to reduce the complexity paperwork and cost of utilization review,0,O O O O O O O O O O O O O O O
renault and daf trucks nv announced a preliminary agreement to jointly manufacture a line of trucks in britain and france,0,O O O O O O O O O O O O O O O O O O O O
philippe gras a renault managing director said the new line will cover trucks of between tons and tons and will be built at renaults bapilly plant in france and at dafs british plant,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
the french statecontrolled auto group and the dutch truck maker plan to incorporate the new trucks into their product lines when they begin production toward the middle of the s,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
mr gras said he expects a definitive agreement between the two companies to be completed in the next few months,0,O O O O O O O O O O O O O O O O O O O O
the venture is the latest example of the trend toward cooperative projects in europe ahead of the deadline for eliminating trade barriers within the european community,0,O O O O O O O O O O O O O O O O O O O O O O O O O O
in addition the companies will each spend about ffr billion on tooling up their plants,0,O O O O O O O O O O O O O O O
mr gras said the joint venture represents considerable savings for both renault and daf since both companies would in any case have had to renew their existing ranges of light goods vehicles,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
by pooling their resources the two groups have effectively halved the design and development costs that would otherwise have been entailed he said,0,O O O O O O O O O O O O O O O O O O O O O O O
both renault and daf will have worldwide marketing rights for the new range of vans and light trucks,0,O O O O O O O O O O O O O O O O O O
under a separate arrangement british aerospace plcs rover group plc subsidiary will also be able to offer the vehicles through its dealers in the uk and renaults truckbuilding subsidiary renault vehicles industriels will have similar rights in france,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
the federal reserve system is the standard object of suggestions for organizational and institutional changes for two reasons,0,O O O O O O O O O O O O O O O O O O
first its position in the government is anomalous,0,O O O O O O O O
it has an unusual kind of independence from elected officials and still has authority over one of the most powerful of governments instruments the control of the money supply,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
thus we have a condition that is easily described as undemocratic,0,O O O O O O O O O O O
second the responsibilities of the federal reserve as guardian of the currency which means as guardian of the stability of the price level sometimes lead it to take measures that are unpopular,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
as former fed chairman william mcchesney martin used to say they would have to take the punch bowl away just as the party is getting interesting,0,O O O O O O O O O O O O O O O O O O O O O O O O O O
so the federal reserve is an attractive target for complaint by politicians,0,O O O O O O O O O O O O
the fed is easily assigned the blame for unpleasantness like high interest rates or slow economic growth while the politicians can escape responsibility by pointing to the feds independence,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
this leads to proposals for reform of the fed which have the common feature of making the fed more responsive to the administration to the congress and to public opinion without however any assumption of additional responsibility by the politicians,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
these proposals include changing the term of the chairman shortening the terms of the members eliminating the presidents of the federal reserve banks from the decisionmaking process putting the secretary of the treasury on the federal reserve board having the fed audited by an arm of congress the general accounting office putting the feds expenditures in the budget and requiring prompt publication of the feds minutes,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
some of these ideas are again under consideration in congress,0,O O O O O O O O O O
but these proposals do not rest on a view of what the feds problem is or if they do they rest on an incorrect view,0,O O O O O O O O O O O O O O O O O O O O O O O O O
they would not solve the problem they would make it worse,0,O O O O O O O O O O O
the problem is not that the fed is too unresponsive to the public interest,0,O O O O O O O O O O O O O O
on the contrary it is too responsive to an incorrect view of the public interest,0,O O O O O O O O O O O O O O O
the price level in the us is now about times as high as it was years ago,0,O O O O O O O O O O O O O O O O O
in each case the ending of this unsustainable inflation caused a severe recession the two worst of the postwar period,0,O O O O O O O O O O O O O O O O O O O O
the enormous inflation over the past years was largely due to monetary policy,0,O O O O O O O O O O O O O
at least it would not have happened without the support of monetary policy that provided for a fold increase in the money supply during the same period,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O
and that increase in the money supply would not have happened without the consent of the federal reserve,0,O O O O O O O O O O O O O O O O O O
the basic problem of monetary policy to which reform of the fed should be addressed is to prevent a recurrence of this experience,0,O O O O O O O O O O O O O O O O O O O O O O O
to some extent the federal reserve shared the popular but incorrect view that expansionary monetary policy could yield a net improvement in employment and output,0,O O O O O O O O O O O O O O O O O O O O O O O O O
even where the fed did not share this view it felt the need to accommodate to it,0,O O O O O O O O O O O O O O O O O
despite all the formal provisions for its independence the fed seems constantly to feel that if it uses its independence too freely it will lose it,0,O O O O O O O O O O O O O O O O O O O O O O O O O O
the common proposals for reforming the fed would only make the situation worse if they had any effect at all,0,O O O O O O O O O O O O O O O O O O O O
putting the secretary of the treasury on the board of governors one of the leading proposals today is an example,0,O O O O O O O O O O O O O O O O O O O O
the secretary is the worlds biggest borrower of money,0,O O O O O O O O O
he has a builtin constant longing for lower interest rates,0,O O O O O O O O O O
moreover he is a political agent of a political president who naturally gives extraordinary weight to the way the economy will perform before the next election and less to its longerrun health,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
these days the secretary suffers the further disqualification that he is a member of a club of seven finance ministers who meet occasionally to decide what exchange rates should be which is a diversion from the real business of the federal reserve to stabilize the price level,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
how should a reasonable member of the federal reserve board interpret a congressional decision to put the secretary on the board,0,O O O O O O O O O O O O O O O O O O O O O
could he plausibly interpret it as encouragement for the fed to give primary emphasis to stabilizing the price level,0,O O O O O O O O O O O O O O O O O O O
or would he interpret it as instruction to give more weight to these other objectives that the secretary represents low interest rates shortrun economic expansion and stabilization of exchange rates at internationally managed levels,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
the answer seems perfectly clear,0,O O O O O
by their constant readiness to advise all and sundry about federal budgetary matters the chairmen have encouraged the belief that fiscal policy and monetary policy are ingredients of a common stew in which case it is natural that the fed and the treasury and probably also the congress should be jointly engaged in stirring the pot,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
the feds problem is not that it is too independent or too unpolitical,0,O O O O O O O O O O O O O
the fed is responsive to and cannot help being responsive to the more overtly political part of the government,0,O O O O O O O O O O O O O O O O O O O
the fed exercises a power given to it by congress and the president,0,O O O O O O O O O O O O O
but congress and the president accept no responsibility for the exercise of the power they have given the fed,0,O O O O O O O O O O O O O O O O O O O
critics of the present arrangement are correct to say that it is undemocratic,0,O O O O O O O O O O O O O
what is undemocratic is the unwillingness of the more political parts of the government to take the responsibility for deciding the basic question of monetary policy which is what priority should be given to stabilizing the price level,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
to leave this decision to an independent agency is not only undemocratic,0,O O O O O O O O O O O O
it also prevents the conduct of a policy that has a longterm rationale because it leaves the fed guessing about what are the expectations of its masters the politicians who have never had to consider the longterm consequences of monetary policy,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
the greatest contribution congress could make at this time would be to declare that stabilizing the price level is the primary responsibility of the federal reserve system,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O
legislation to this effect has been introduced in congress in this session by rep stephen neal d nc,0,O O O O O O O O O O O O O O O O O O
it is not the kind of thing that is likely to be enacted however,0,O O O O O O O O O O O O O O
congress would be required to make a hard decision and congress would much prefer to leave the hard decision to the fed and retain its rights of complaint after the fact,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
people will say that the nation and the government have other objectives in addition to stabilizing the price level which is true,0,O O O O O O O O O O O O O O O O O O O O O O
but that is not the same as saying that the federal reserve has other objectives,0,O O O O O O O O O O O O O O O
the government has other agencies and instruments for pursuing these other objectives,0,O O O O O O O O O O O O
but it has only the fed to pursue pricelevel stability,0,O O O O O O O O O O
and the fed has at most very limited ability to contribute to the achievement of other objectives by means other than by stabilizing the price level,0,O O O O O O O O O O O O O O O O O O O O O O O O O O
the two objectives most commonly thought to be legitimate competitors for the attention of the fed are high employment and rapid real growth,0,O O O O O O O O O O O O O O O O O O O O O O O
but the main lesson of economic policy in the past years is that if the fed compromises with the pricestability objective in the pursuit of these other goals the result is not high employment and rapid growth but is inflation,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
a former chairman of the presidents council of economic advisers mr stein is an american enterprise institute fellow,0,O O O O O O O O O O O O O O O O O O
abortionrights advocates won last weeks battles but the war over the nations mostcontentious social question is about to pick up again on turf that favors those seeking to restrict abortions,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
strict new regulations seem certain to pass the state house in pennsylvania next week with easy approval by the senate and by democratic gov bob casey expected shortly thereafter,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
legislation to require the consent of parents before their daughters under the age of can have abortions will probably pass both houses of the michigan legislature and set up a grinding battle to override the expected veto of democratic gov james blanchard,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
the shortterm shift in the political climate surrounding abortion reflects two factors that are likely to govern the debate in the next several months the reawakening of the abortionrights movement as a potent force after years of lassitude and the ability of each side to counter the others advance in one arena with a victory of its own elsewhere,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
the action in pennsylvania for example will follow last weeks collapse of a special session of the florida legislature to enact restrictions on abortions in that state and the vote here in washington by the house to permit federally paid abortions for poor women who are victims of rape or incest,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
but president bush is expected to veto the congressional legislation and that along with the easy approval of the pennsylvania measure is likely to mute the abortionrights activists claims of momentum and underline the challenges faced by this resurgent movement,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
the foes of abortion hold the strong whip hand in pennsylvania where abortionrights activists are so much on the defensive that their strategy is less to fight the proposed legislation than it is to stress how the state legislature doesnt reflect the viewpoints of the states citizens,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
as a result gop state rep stephen freind of delaware county the legislatures leading foe of abortion has been given all but free rein to press a strict sevenpoint plan to restrict abortion and he hopes to force the supreme court directly to reassess its roe v,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
wade decision that established the right of abortion in the first place,0,O O O O O O O O O O O O
the freind legislation the states house judiciary committee approved it in harrisburg this week and the full pennsylvania house is expected to take up the bill next tuesday includes a provision to ban abortions after weeks of pregnancy except to avert the death of the mother,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
mr freind calculates that the provision which attacks the trimester standards that roe established will make it necessary for the supreme court to review roe and perhaps to overturn it,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
but the pennsylvania measure also includes an informed consent provision that may become widely imitated by abortion foes who want to make women contemplating abortion as uncomfortable as possible with the procedure and with themselves,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
under this legislation a woman must be informed hours before the operation of the details of the procedure and its risks,0,O O O O O O O O O O O O O O O O O O O O O
in michigan where the state senate is expected to approve parentalconsent legislation by the end of next week gov blanchard is the principal obstacle for antiabortionists,0,O O O O O O O O O O O O O O O O O O O O O O O O O O
susan rogin a consultant to abortionrights activists in the state takes comfort from the fact that the states house abortion opponents havent been able to muster the votes to overturn a veto on abortion in years but proponents believe they may be able to shake enough votes loose to override the veto if they are successful in portraying the legislation as a matter of parents rights,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
in illinois lawmakers will vote before next spring on legislation requiring physicians to perform tests on fetuses at weeks to determine their gestational age weight and lung maturity along with a provision requiring that if fetuses survive an abortion a second doctor must be on hand to help it survive,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
the legislation failed by one vote to clear the house rules committee tuesday but antiabortionists still may succeed in bringing the measure to the floor this fall,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O
pamela sutherland executive director of the illinois planned parenthood council says she and her allies are cautiously optimistic they can defeat it if it comes to a floor vote,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
abortion foes in wisconsin meanwhile expect a parentalconsent bill to be sent to the state assembly floor by early november and are hopeful of prevailing in both houses by next march,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
in texas abortion opponents want to pass parentalconsent legislation along with a statewide ban on the use of public funds personnel and facilities for abortion and viability tests for fetuses weeks and older,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
the antiabortionists are urging gop gov bill clements to press the issues in a special session scheduled to run nov to dec,0,O O O O O O O O O O O O O O O O O O O O O O
this legislative activity comes as both sides are undertaking new mobilization efforts plunging into gubernatorial races in virginia and new jersey and girding for next autumns state elections,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O
at the same time abortion foes have developed a national legislative strategy deciding to move on what jacki ragan the national right to life committees director of state organizational development calls reasonable measures that an overwhelming mainstream majority of americans support these include bans on the use of abortion for birth control and sex selection and the public funding of alternatives for abortion those who are on the other side can hardly oppose alternative funding if they continue to insist on calling themselves prochoice rather than proabortion says mary spaulding the groups associate state legislative coordinator,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
over the weekend the national abortion rights action league singled out eight politicians including pennsylvanias mr freind as targets and held a washington seminar designed to train its leaders in political techniques including how to put the antiabortionists on the defensive in state legislatures we now see prochoice legislators going on the offensive for the first time says kate michelman executive director of the group,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
had fangs and pointed ears,0,O O O O O
only now theyre bulls and bears,0,O O O O O O
trained dolphins purpoises,0,O O O
the company said that it is selling two million shares and that the rest are being sold by certain stockholders,0,O O O O O O O O O O O O O O O O O O O O
proceeds will be used for capital expenditures and working capital,0,O O O O O O O O O O
goldman sachs co and montgomery securities inc are comanaging the offering,0,O O O O O O O O O O O
michael f klatman director of corporate public relations at data general corp was named to the new position of vice president corporate communications of this maker of data storage equipment,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
bat industries plc may delay aspects of its defensive restructuring plan including the sale of its saks fifth avenue and marshall field units in the wake of the current upheaval in financial markets company officials said,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
investors in bat have been on a roller coaster,0,O O O O O O O O O
but this week bat has been hit harder than other big uk stocks first by the market gyrations then by tuesdays san francisco earthquake which could leave bats farmers group inc insurance unit facing big claims,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
but bats restructuring which was never going to happen quickly now will take longer because of the market upheaval,0,O O O O O O O O O O O O O O O O O O O
company officials holders and analysts who previously expected the disposals to be substantially complete by the end of next years first half now say the market gyrations could delay the actions well into the second half we arent forced sellers,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
we dont have an absolute deadline and if market conditions are truly awful we might decide it is not the right time to take particular steps said michael prideaux a bat spokesman,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
even if bat receives approval for the restructuring the company will remain in play say shareholders and analysts though the situation may unfold over the next months rather than six,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
the new bat will be a smaller tobacco and financialservices hybrid whose priceearnings ratio may more closely reflect the lowergrowth tobacco business than the highermultiple financialservices business these holders believe,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
thus bats restructuring may only make the company a more manageable target for other corporate predators possibly such acquisitive bidders as hanson plc,0,O O O O O O O O O O O O O O O O O O O O O O O
among possible delays the sales of saks and marshall field which were expected to be on the block soon after the crucial christmas season may slide into the second quarter or second half,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
bat isnt predicting a postponement because the units are quality businesses and we are encouraged by the breadth of inquiries said mr prideaux,0,O O O O O O O O O O O O O O O O O O O O O O O
but the delay could happen if bat doesnt get adequate bids he said,0,O O O O O O O O O O O O O
people familiar with bat say possible acquirers for the units include managers from both retailing chains and general cinema corp which is interested in bidding for saks,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O
other potential bidders for parts of bats us retail unit include dillard department stores inc may department stores co and limited inc bat has declined to identify the potential bidders,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
though sir james has said he intends to mount a new bid for bat once approval from us insurance regulators is received jitters over prospects for junkbond financing and us leverage buyouts are making investors more skeptical about sir jamess prospects,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
market uncertainty also clouds the outlook for bats attracting a premium price for its us retailing properties,0,O O O O O O O O O O O O O O O O O
on farmers mr prideaux said it is too early to quantify the level of potential claims,0,O O O O O O O O O O O O O O O O
bridge and highway collapses will disrupt truck and auto transportation in the san francisco bay area for months to come,0,O O O O O O O O O O O O O O O O O O O O
but rail air and oceanshipping links to the area escaped tuesdays earthquake with only minor damage and many are expected to be operating normally today government and corporate transport officials said,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
the major gateway to asia and one of the nations busiest airports was closed to all but emergency traffic from the time the quake hit tuesday afternoon until am pdt yesterday when controllers returned to the tower,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
getting to and from the airport in coming weeks may be the problem however peoples ability to drive throughout the bay area is greatly restricted said a spokesman for the american automobile association,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
tom schumacher executive vice president and general manager of the california trucking association in sacremento said his organization urged trucking firms to halt all deliveries into the bay area yesterday except for emergencymedical supplies some foodstuff shipments will probably resume thursday he said right now most of the roads into the bay area are closed but the list of closings changes about every minutes,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
this wednesday morning the san mateo bridge was open and now we are informed that it is closed mr schumacher said,0,O O O O O O O O O O O O O O O O O O O O O
a ups spokesman said that although none of the companys terminals trucks or airplanes were damaged in the quake road shutdowns and power failures have impeded its pickup and delivery of packages,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
the spokesman noted fourhour to fivehour traffic delays on the san mateo bridge for example,0,O O O O O O O O O O O O O O O
in addition power failures prevented its packagesorting facilities from operating causing delays,0,O O O O O O O O O O O O
but freight railroads reported that damage to their facilities was relatively minor with santa fe pacific corp s rail unit the least affected by the quake,0,O O O O O O O O O O O O O O O O O O O O O O O O O O
santa fe stopped freight trains tuesday night while its officials inspected track but resumed service at pm when they found no damage,0,O O O O O O O O O O O O O O O O O O O O O O
union pacific corp s rail unit said that except for damage to shipping containers in its oakland yard its track bridges and structures were unharmed,0,O O O O O O O O O O O O O O O O O O O O O O O O O
that railroad is operating trains but with delays caused by employees unable to get to work,0,O O O O O O O O O O O O O O O O
southern pacific transportation co the hardest hit of the three railroads in the bay area said service on its northsouth coastline which is used by an amtrak train between los angeles and seattle was suspended temporarily because of kinked rails near the epicenter of the quake,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
amtrak said it suspended train service into its oakland station which sustained heavy structural damage during the quake,0,O O O O O O O O O O O O O O O O O O
the passenger railroad said it terminated some runs in sacramento relying on buses to ferry passengers to the bay area,0,O O O O O O O O O O O O O O O O O O O O
amtrak said it planned to resume some train operations to oakland late yesterday,0,O O O O O O O O O O O O O
railtransit operations suffered little damage according to albert engelken deputy executive director of the american public transit association in washington,0,O O O O O O O O O O O O O O O O O O O O
the bay area rapid transit withstood the earthquake perfectly said mr engelken adding that the rail system was running a full fleet of trains during the day to provide an alternative for highway travelers the highway system is screwed up by the earthquake mr engelken said the transit system is how people are going to be getting around he added that san franciscos trolley cars and trolley buses were also running at full service levels,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
although airtraffic delays in san francisco were significant yesterday they didnt appear to spread to other airports,0,O O O O O O O O O O O O O O O O O
the earthquake shattered windows at san francisco internationals airtraffic control tower and rained pieces of the ceiling down on controllers three of whom suffered minor injuries,0,O O O O O O O O O O O O O O O O O O O O O O O O O O
terminals at san francisco international also were damaged but the tower itself was intact,0,O O O O O O O O O O O O O O
tuesday night thousands were diverted to other airports and had to wait a day to resume travel,0,O O O O O O O O O O O O O O O O O
runways at san francisco werent damaged but traffic was being limited yesterday to arrivals and departures an hour down from to an hour normally mainly because the noise level in the control tower was overwhelming without the windows an faa spokeswoman said,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
while the airport was closed flights were diverted to airports in sacramento and stockton calif reno and las vegas nev and los angeles,0,O O O O O O O O O O O O O O O O O O O O O O O
a united spokesman said of its gates were unusable mainly because of water damage caused when a sprinkler system was triggered by the tremors,0,O O O O O O O O O O O O O O O O O O O O O O O O
the united spokesman said none of its people were injured at the airport in fact as the airport was being evacuated tuesday night two babies were born,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O
yesterday the united ticket counter was active with people trying to get flights out but the airline said demand for seats into the city also was active with people trying to get there to help family and friends,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
the airports in san jose and oakland were both fully operational by noon yesterday the federal aviation administration said,0,O O O O O O O O O O O O O O O O O O O
